Kód kraja,Názov kraja,Číslo politického subjektu,Názov politického subjektu,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných prednostných hlasov,Poznámka
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,68,Michal,Jánošík,17,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,69,Ľubomír,Čonka,3,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,70,Miroslav,Škatuliak,6,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,71,Anton,Kubas,5,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,72,Pavel,Bolješík,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,73,Matúš,Lepiš,5,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,74,Jakub,Bednár,6,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,75,František,Fényes,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,76,Róbert,Santus,3,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,77,Matúš,Erhardt,5,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,78,Viliam,Groszman,2,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,79,Peter,Vnuk,9,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,80,Peter,Horvath,7,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,81,Andrej,Blahovec,3,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,82,Katarína,Moravčíková,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,83,Michal,Paričák,5,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,84,Leonard,Ivanec,7,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,85,Martin,Blahovec,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,86,Dana,Ivancová,10,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,87,Jozef,Ivanec,3,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,88,Vincent,Šušota,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,89,Michal,Durda,3,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,90,Nikolas,Čonka,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,91,Patrik,Čonka,4,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,92,Natália,Vargová,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,93,Ján,Plhák,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,94,Mária,Plháková,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,95,Lukáš,Tóth,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,96,Otília,Fialová,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,97,Andrea,Príbojská,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,98,Monika,Máteová,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,99,František,Hengerics,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,100,Ľubica,Jančiová,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,101,Zuzana,Firicová,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,102,Stanislav,Baniak,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,103,Miroslava,Novacká,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,104,Beáta,Čičmancová,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,105,Marek,Kucko,3,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,106,Jaroslav,Adamčiak,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,107,Miloš,Fillo,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,108,Peter,Janči,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,109,Ľubomír,Broz,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,110,Michaela,Javorková,4,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,111,Petra,Liptaiová,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,112,Tadeáš,Klačko,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,113,Mária,Klačková,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,114,Monika,Klačková,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,115,Erika,Olejníková,1,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,116,Jakub,Puska,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,117,Jaroslav,Veselovský,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,118,Vladimír,Zubaj,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,119,Roman,Čonka,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,120,Tomáš,Pačaj,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,121,Nikoleta,Jalecová,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,122,Ľudovít,Gábor,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,123,Igor,Valko,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,124,Ľubomír,Scherhaufer,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,125,Rudolf,Šimon,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,126,Miroslav,Hlavna,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,127,Marianna,Zaušková Sroková,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,128,Marián,Varga,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,129,Rastislav,Šipoš,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,130,Martin,Oroš,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,131,Štefan,Hanus,1,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,132,Jozef,Sivák,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,133,Róbert,Baranec,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,134,Róbert,Baranec,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,135,Pavel,Príkopa,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,136,Peter,Peniaška,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,137,Ľubomír,Hojer,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,138,Milan,Kršiak,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,139,Vladimír,Wänke,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,140,Jozef,Šolc,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,141,Stanislav,Martinčko,0,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,142,Peter,Herc,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,143,Marcela,Geršičová,2,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,144,Hana,Pavlovská,2,
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,145,Anton,Magnus,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,146,Alojz,Luknár,0,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,147,Ľubica,Krajčírová,2,X
5,Žilinský kraj,4,SPOLOČNE OBČANIA SLOVENSKA,148,Marián,Leinerovič,0,X
5,Žilinský kraj,5,OĽANO A PRIATELIA,1,Erika,Jurinová,14698,
5,Žilinský kraj,5,OĽANO A PRIATELIA,2,Július,Jakab,1756,
5,Žilinský kraj,5,OĽANO A PRIATELIA,3,Rastislav,Krátky,507,
5,Žilinský kraj,5,OĽANO A PRIATELIA,4,Igor,Dušenka,412,
5,Žilinský kraj,5,OĽANO A PRIATELIA,5,Jozef,Viskupič,1408,
5,Žilinský kraj,5,OĽANO A PRIATELIA,6,Matúš,Bystriansky,315,
5,Žilinský kraj,5,OĽANO A PRIATELIA,7,Ján,Magušin,1541,
5,Žilinský kraj,5,OĽANO A PRIATELIA,8,Lenka,Dunajová Družkovská,467,
5,Žilinský kraj,5,OĽANO A PRIATELIA,9,Marek,Krajčí,3639,
5,Žilinský kraj,5,OĽANO A PRIATELIA,10,Roman,Mikulec,2389,
5,Žilinský kraj,5,OĽANO A PRIATELIA,11,Michal,Šipoš,3546,
5,Žilinský kraj,5,OĽANO A PRIATELIA,12,Anna,Andrejuvová,280,
5,Žilinský kraj,5,OĽANO A PRIATELIA,13,Richard,Vašečka,2401,
5,Žilinský kraj,5,OĽANO A PRIATELIA,14,Viera,Leščáková,237,
5,Žilinský kraj,5,OĽANO A PRIATELIA,15,Milan,Vetrák,784,
5,Žilinský kraj,5,OĽANO A PRIATELIA,16,Marek,Šefčík,625,
5,Žilinský kraj,5,OĽANO A PRIATELIA,17,Milan,Potocký,49,
5,Žilinský kraj,5,OĽANO A PRIATELIA,18,Peter,Pollák,777,
5,Žilinský kraj,5,OĽANO A PRIATELIA,19,Karol,Kučera,189,
5,Žilinský kraj,5,OĽANO A PRIATELIA,20,Natália,Milanová,126,
5,Žilinský kraj,5,OĽANO A PRIATELIA,21,Vladimír,Škola,89,
5,Žilinský kraj,5,OĽANO A PRIATELIA,22,Martin,Fecko,86,
5,Žilinský kraj,5,OĽANO A PRIATELIA,23,Jozef,Pročko,877,
5,Žilinský kraj,5,OĽANO A PRIATELIA,24,Mária,Šofranko,279,
5,Žilinský kraj,5,OĽANO A PRIATELIA,25,Lukáš,Kyselica,398,
5,Žilinský kraj,5,OĽANO A PRIATELIA,26,Ľubomír,Šteiniger,341,
5,Žilinský kraj,5,OĽANO A PRIATELIA,27,Karina,Holešová,449,
5,Žilinský kraj,5,OĽANO A PRIATELIA,28,Peter,Huba,85,
5,Žilinský kraj,5,OĽANO A PRIATELIA,29,Peter,Vons,1026,
5,Žilinský kraj,5,OĽANO A PRIATELIA,30,Mária,Benová,349,
5,Žilinský kraj,5,OĽANO A PRIATELIA,31,Marcel,Mihalik,59,
5,Žilinský kraj,5,OĽANO A PRIATELIA,32,Jana,Majorová Garstková,74,
5,Žilinský kraj,5,OĽANO A PRIATELIA,33,Ján,Marosz,634,
5,Žilinský kraj,5,OĽANO A PRIATELIA,34,Dominik,Drdul,79,
5,Žilinský kraj,5,OĽANO A PRIATELIA,35,Obaidullah,Mir,52,
5,Žilinský kraj,5,OĽANO A PRIATELIA,36,Milan,Kuriak,1108,
5,Žilinský kraj,5,OĽANO A PRIATELIA,37,Monika,Kavecká,608,
5,Žilinský kraj,5,OĽANO A PRIATELIA,38,Zita,Pleštinská,76,
5,Žilinský kraj,5,OĽANO A PRIATELIA,39,Ján,Szőllős,114,
5,Žilinský kraj,5,OĽANO A PRIATELIA,40,Peter,Dobeš,230,
5,Žilinský kraj,5,OĽANO A PRIATELIA,41,Vladimír,Polakovič,259,
5,Žilinský kraj,5,OĽANO A PRIATELIA,42,Ondrej,Babjarčík,33,
5,Žilinský kraj,5,OĽANO A PRIATELIA,43,Lukáš,Anderko,45,
5,Žilinský kraj,5,OĽANO A PRIATELIA,44,Tomáš,Holkovič,47,X
5,Žilinský kraj,5,OĽANO A PRIATELIA,45,Peter,Cseh,29,
5,Žilinský kraj,5,OĽANO A PRIATELIA,46,István,Matus,30,
5,Žilinský kraj,5,OĽANO A PRIATELIA,47,Vojtech,Tóth,66,
5,Žilinský kraj,5,OĽANO A PRIATELIA,48,Rastislav,Jílek,39,
5,Žilinský kraj,5,OĽANO A PRIATELIA,49,Patrik,Kohut,24,
5,Žilinský kraj,5,OĽANO A PRIATELIA,50,Ľubica,Gálisová,84,
5,Žilinský kraj,5,OĽANO A PRIATELIA,51,Peter,Liba,72,
5,Žilinský kraj,5,OĽANO A PRIATELIA,52,Radovan,Marcinčin,68,
5,Žilinský kraj,5,OĽANO A PRIATELIA,53,Martina,Brisudová,91,
5,Žilinský kraj,5,OĽANO A PRIATELIA,54,Viliam,Tankó,216,
5,Žilinský kraj,5,OĽANO A PRIATELIA,55,Juraj,Lím,19,
5,Žilinský kraj,5,OĽANO A PRIATELIA,56,Milan,Oršula,39,
5,Žilinský kraj,5,OĽANO A PRIATELIA,57,Eva,Bielik Hajdamárová,76,
5,Žilinský kraj,5,OĽANO A PRIATELIA,58,Lukáš,Bužo,147,
5,Žilinský kraj,5,OĽANO A PRIATELIA,59,Martin,Seman,47,
5,Žilinský kraj,5,OĽANO A PRIATELIA,60,Ján,Mrva,65,
5,Žilinský kraj,5,OĽANO A PRIATELIA,61,Ján,Fintor,37,
5,Žilinský kraj,5,OĽANO A PRIATELIA,62,Ondrej,Pristáč,49,
5,Žilinský kraj,5,OĽANO A PRIATELIA,63,Ján,Zelenčík,30,
5,Žilinský kraj,5,OĽANO A PRIATELIA,64,Alexander,Hustý,31,
5,Žilinský kraj,5,OĽANO A PRIATELIA,65,Peter,Cák,24,
5,Žilinský kraj,5,OĽANO A PRIATELIA,66,Peter,Harvan,55,
5,Žilinský kraj,5,OĽANO A PRIATELIA,67,Dominik,Bokšanský,18,
5,Žilinský kraj,5,OĽANO A PRIATELIA,68,Viktor,Gažo,14,
5,Žilinský kraj,5,OĽANO A PRIATELIA,69,Marian,Dorkin,14,
5,Žilinský kraj,5,OĽANO A PRIATELIA,70,Katarína,Gajdošová,46,
5,Žilinský kraj,5,OĽANO A PRIATELIA,71,Vladimír,Feľbaba,35,
5,Žilinský kraj,5,OĽANO A PRIATELIA,72,Adrián,Mikuš,66,
5,Žilinský kraj,5,OĽANO A PRIATELIA,73,Martina,Mészáros Bariaková,28,
5,Žilinský kraj,5,OĽANO A PRIATELIA,74,Zuzana,Bradovková,24,
5,Žilinský kraj,5,OĽANO A PRIATELIA,75,Lukáš,Ranik,13,
5,Žilinský kraj,5,OĽANO A PRIATELIA,76,Marián,Mikulišin,7,
5,Žilinský kraj,5,OĽANO A PRIATELIA,77,Eliška,Maťašková,20,
5,Žilinský kraj,5,OĽANO A PRIATELIA,78,Michal,Sygút,164,
5,Žilinský kraj,5,OĽANO A PRIATELIA,79,Ondrej,Gubač,15,
5,Žilinský kraj,5,OĽANO A PRIATELIA,80,Richard,Matiaščik,5,
5,Žilinský kraj,5,OĽANO A PRIATELIA,81,Slavomír,Reištetter,7,
5,Žilinský kraj,5,OĽANO A PRIATELIA,82,Adam,Šarišský,357,
5,Žilinský kraj,5,OĽANO A PRIATELIA,83,Viera,Olbertová,175,
5,Žilinský kraj,5,OĽANO A PRIATELIA,84,Jaroslav,Rusina,18,
5,Žilinský kraj,5,OĽANO A PRIATELIA,85,Margaréta,Mašírová,30,
5,Žilinský kraj,5,OĽANO A PRIATELIA,86,Martin,Kovalčík,32,
5,Žilinský kraj,5,OĽANO A PRIATELIA,87,Iveta,Galbavá,60,
5,Žilinský kraj,5,OĽANO A PRIATELIA,88,Tomáš,Serina,21,
5,Žilinský kraj,5,OĽANO A PRIATELIA,89,František,Krempaský,34,
5,Žilinský kraj,5,OĽANO A PRIATELIA,90,Dušan,Ondrík,321,
5,Žilinský kraj,5,OĽANO A PRIATELIA,91,Jaroslav,Chanas,42,
5,Žilinský kraj,5,OĽANO A PRIATELIA,92,Ľubomír,Lapšanský,15,
5,Žilinský kraj,5,OĽANO A PRIATELIA,93,Helena,Mišáková,12,
5,Žilinský kraj,5,OĽANO A PRIATELIA,94,Jozef,Repaský,249,
5,Žilinský kraj,5,OĽANO A PRIATELIA,95,Juraj,Pohár,20,
5,Žilinský kraj,5,OĽANO A PRIATELIA,96,Martin,Hodulík,21,
5,Žilinský kraj,5,OĽANO A PRIATELIA,97,Pavol,Kupka,261,
5,Žilinský kraj,5,OĽANO A PRIATELIA,98,Gabriel,Gaži,14,
5,Žilinský kraj,5,OĽANO A PRIATELIA,99,Rafael,Janíček,116,
5,Žilinský kraj,5,OĽANO A PRIATELIA,100,Peter,Janó,12,
5,Žilinský kraj,5,OĽANO A PRIATELIA,101,Martin,Pavlík,157,
5,Žilinský kraj,5,OĽANO A PRIATELIA,102,Dionýz,Solár,11,
5,Žilinský kraj,5,OĽANO A PRIATELIA,103,Martin,Konečný,11,
5,Žilinský kraj,5,OĽANO A PRIATELIA,104,Kvetoslav,Jursa,32,
5,Žilinský kraj,5,OĽANO A PRIATELIA,105,Michal,Krenžel,167,
5,Žilinský kraj,5,OĽANO A PRIATELIA,106,Milan,Remenár,19,
5,Žilinský kraj,5,OĽANO A PRIATELIA,107,Miroslav,Vlk,72,
5,Žilinský kraj,5,OĽANO A PRIATELIA,108,Natália,Nagyová,33,
5,Žilinský kraj,5,OĽANO A PRIATELIA,109,Lukáš,Koctúr,24,
5,Žilinský kraj,5,OĽANO A PRIATELIA,110,Eva,Hackenbergová,24,
5,Žilinský kraj,5,OĽANO A PRIATELIA,111,Norbert,Mészároš,63,
5,Žilinský kraj,5,OĽANO A PRIATELIA,112,Stanislav,Šváby,6,
5,Žilinský kraj,5,OĽANO A PRIATELIA,113,Kristián,Lipták,9,
5,Žilinský kraj,5,OĽANO A PRIATELIA,114,Anton,Masaryk,13,
5,Žilinský kraj,5,OĽANO A PRIATELIA,115,Mário,Zgút,244,
5,Žilinský kraj,5,OĽANO A PRIATELIA,116,Milan,Hala,5,
5,Žilinský kraj,5,OĽANO A PRIATELIA,117,Mária,Javornická,28,
5,Žilinský kraj,5,OĽANO A PRIATELIA,118,Marián Michael,Mackovič,26,
5,Žilinský kraj,5,OĽANO A PRIATELIA,119,Dagmar,Štiavnická,33,
5,Žilinský kraj,5,OĽANO A PRIATELIA,120,Paulína,Srovnalíková,53,
5,Žilinský kraj,5,OĽANO A PRIATELIA,121,Jozef,Varga,21,
5,Žilinský kraj,5,OĽANO A PRIATELIA,122,Ján,Loderer,77,
5,Žilinský kraj,5,OĽANO A PRIATELIA,123,Anton,Kučík,8,
5,Žilinský kraj,5,OĽANO A PRIATELIA,124,Juraj,Marenčák,6,
5,Žilinský kraj,5,OĽANO A PRIATELIA,125,Patrik,Wolf,16,
5,Žilinský kraj,5,OĽANO A PRIATELIA,126,Jozef,Hrablay,6,
5,Žilinský kraj,5,OĽANO A PRIATELIA,127,Martin,Gočala,174,
5,Žilinský kraj,5,OĽANO A PRIATELIA,128,Ema,Maggiová,27,
5,Žilinský kraj,5,OĽANO A PRIATELIA,129,Roman,Kozák,65,
5,Žilinský kraj,5,OĽANO A PRIATELIA,130,Ondrej,Filipiak,23,
5,Žilinský kraj,5,OĽANO A PRIATELIA,131,Anežka,Škopová,80,
5,Žilinský kraj,5,OĽANO A PRIATELIA,132,Vladimír,Vozár,4,
5,Žilinský kraj,5,OĽANO A PRIATELIA,133,Pavol,Mikluš,134,
5,Žilinský kraj,5,OĽANO A PRIATELIA,134,Miroslav,Mišek,12,
5,Žilinský kraj,5,OĽANO A PRIATELIA,135,Vladimír,Dutko,9,
5,Žilinský kraj,5,OĽANO A PRIATELIA,136,Roman,Súcky,12,
5,Žilinský kraj,5,OĽANO A PRIATELIA,137,Martin,Naňo,31,
5,Žilinský kraj,5,OĽANO A PRIATELIA,138,Mariana,Mrázová,185,
5,Žilinský kraj,5,OĽANO A PRIATELIA,139,Jozef,Filko,78,
5,Žilinský kraj,5,OĽANO A PRIATELIA,140,Peter,Maretta,593,
5,Žilinský kraj,5,OĽANO A PRIATELIA,141,Simona,Bugyinská,16,
5,Žilinský kraj,5,OĽANO A PRIATELIA,142,Michal,Szabó,23,
5,Žilinský kraj,5,OĽANO A PRIATELIA,143,Tomáš,Šudík,141,
5,Žilinský kraj,5,OĽANO A PRIATELIA,144,Eva,Horváthová,155,
5,Žilinský kraj,5,OĽANO A PRIATELIA,145,Dušan,Velič,137,X
5,Žilinský kraj,5,OĽANO A PRIATELIA,146,Ľubomír,Galko,1037,
5,Žilinský kraj,5,OĽANO A PRIATELIA,147,Veronika,Remišová,4072,
5,Žilinský kraj,5,OĽANO A PRIATELIA,148,Anna,Záborská,1817,
5,Žilinský kraj,5,OĽANO A PRIATELIA,149,Gábor,Grendel,2546,
5,Žilinský kraj,5,OĽANO A PRIATELIA,150,Igor,Matovič,16748,
5,Žilinský kraj,6,Komunistická strana Slovenska,1,Jozef,Hrdlička,549,
5,Žilinský kraj,6,Komunistická strana Slovenska,2,Jozef,Lengvarský,228,
5,Žilinský kraj,6,Komunistická strana Slovenska,3,Milan,Pova,198,
5,Žilinský kraj,6,Komunistická strana Slovenska,4,Rastislav,Bobor,109,
5,Žilinský kraj,6,Komunistická strana Slovenska,5,Miroslav,Mikulek,33,
5,Žilinský kraj,6,Komunistická strana Slovenska,6,Ján,Chalabala,42,
5,Žilinský kraj,6,Komunistická strana Slovenska,7,Lukáš,Sisák,49,
5,Žilinský kraj,6,Komunistická strana Slovenska,8,Michal,Albert,72,
5,Žilinský kraj,6,Komunistická strana Slovenska,9,Marek,Kopecký,37,
5,Žilinský kraj,6,Komunistická strana Slovenska,10,Igor,Sojka,55,
5,Žilinský kraj,6,Komunistická strana Slovenska,11,Eugen,Kramár,50,
5,Žilinský kraj,6,Komunistická strana Slovenska,12,Ján,Simonics,31,
5,Žilinský kraj,6,Komunistická strana Slovenska,13,Vladimír,Sládek,20,
5,Žilinský kraj,6,Komunistická strana Slovenska,14,Tomáš,Rovňák,25,
5,Žilinský kraj,6,Komunistická strana Slovenska,15,Peter,Plančík,30,
5,Žilinský kraj,6,Komunistická strana Slovenska,16,Kvetoslava,Zelinová,117,
5,Žilinský kraj,6,Komunistická strana Slovenska,17,Jaroslav,Kočiš,17,
5,Žilinský kraj,6,Komunistická strana Slovenska,18,Pavol,Suško,14,
5,Žilinský kraj,6,Komunistická strana Slovenska,19,Ivan,Kostúr,14,
5,Žilinský kraj,6,Komunistická strana Slovenska,20,Marek,Žuravlov,21,
5,Žilinský kraj,6,Komunistická strana Slovenska,21,Eva,Vallušová,32,
5,Žilinský kraj,6,Komunistická strana Slovenska,22,Stanislav,Olša,30,
5,Žilinský kraj,6,Komunistická strana Slovenska,23,Marián,Bikár,14,
5,Žilinský kraj,6,Komunistická strana Slovenska,24,Lukáš,Cebuľa,47,
5,Žilinský kraj,6,Komunistická strana Slovenska,25,Dušan,Borovský,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,26,Ján,Ušiak,10,
5,Žilinský kraj,6,Komunistická strana Slovenska,27,Ivan,Hornok,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,28,Pavol,Belányi,8,
5,Žilinský kraj,6,Komunistická strana Slovenska,29,Rudolf,Varga,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,30,Roman,Hudec,16,
5,Žilinský kraj,6,Komunistická strana Slovenska,31,Ján,Kopas,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,32,Jozef,Kajánek,68,
5,Žilinský kraj,6,Komunistická strana Slovenska,33,Marián,Krakovský,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,34,Mária,Rusková,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,35,Pavol,Kocka,3,
5,Žilinský kraj,6,Komunistická strana Slovenska,36,Peter,Nišponský,13,
5,Žilinský kraj,6,Komunistická strana Slovenska,37,Marián,Mittaš,10,
5,Žilinský kraj,6,Komunistická strana Slovenska,38,Jozef,Kramoliš,8,
5,Žilinský kraj,6,Komunistická strana Slovenska,39,Peter,Seman,4,
5,Žilinský kraj,6,Komunistická strana Slovenska,40,Roman,Junas,32,
5,Žilinský kraj,6,Komunistická strana Slovenska,41,František,Štefánik,32,
5,Žilinský kraj,6,Komunistická strana Slovenska,42,Michal,Mamrilla,5,
5,Žilinský kraj,6,Komunistická strana Slovenska,43,Ivan,Mikušinec,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,44,Zlatica,Bachňáková,10,
5,Žilinský kraj,6,Komunistická strana Slovenska,45,Rastislav,Tomáš,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,46,Alena,Hantáková,12,
5,Žilinský kraj,6,Komunistická strana Slovenska,47,Miroslav,Herák,49,
5,Žilinský kraj,6,Komunistická strana Slovenska,48,Vladimír,Mačuga,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,49,Ondrej,Ňorba,1,
5,Žilinský kraj,6,Komunistická strana Slovenska,50,Mikuláš,Lakatoš,2,
5,Žilinský kraj,6,Komunistická strana Slovenska,51,Dana,Grusová,8,
5,Žilinský kraj,6,Komunistická strana Slovenska,52,Ján,Vojta,14,
5,Žilinský kraj,6,Komunistická strana Slovenska,53,Eva,Hodásová,14,
5,Žilinský kraj,6,Komunistická strana Slovenska,54,Emília,Drastichová,56,
5,Žilinský kraj,6,Komunistická strana Slovenska,55,Milan,Hlubina,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,56,Ján,Brenkus,7,
5,Žilinský kraj,6,Komunistická strana Slovenska,57,Ján,Blaško,17,
5,Žilinský kraj,6,Komunistická strana Slovenska,58,Jarmila,Mišurová,39,
5,Žilinský kraj,6,Komunistická strana Slovenska,59,Ján,Hamar,11,
5,Žilinský kraj,6,Komunistická strana Slovenska,60,Magdaléna,Macháčková,10,
5,Žilinský kraj,6,Komunistická strana Slovenska,61,Valéria,Meravá,5,
5,Žilinský kraj,6,Komunistická strana Slovenska,62,Ivan,Čavajda,63,
5,Žilinský kraj,6,Komunistická strana Slovenska,63,Anton,Čičvák,6,
5,Žilinský kraj,6,Komunistická strana Slovenska,64,Emil,Papáč,4,
5,Žilinský kraj,6,Komunistická strana Slovenska,65,Ľubomír,Betuš,3,
5,Žilinský kraj,6,Komunistická strana Slovenska,66,Ladislav,Vojtko,3,
5,Žilinský kraj,6,Komunistická strana Slovenska,67,Michal,Vojník,3,
5,Žilinský kraj,6,Komunistická strana Slovenska,68,Lukáš,Kucharovic,20,
5,Žilinský kraj,6,Komunistická strana Slovenska,69,Denisa,Maková,11,
5,Žilinský kraj,6,Komunistická strana Slovenska,70,Miroslav,Barna,1,
5,Žilinský kraj,6,Komunistická strana Slovenska,71,Juraj,Bernár,4,
5,Žilinský kraj,6,Komunistická strana Slovenska,72,Peter,Brugoš,2,
5,Žilinský kraj,6,Komunistická strana Slovenska,73,František,Focko,5,
5,Žilinský kraj,6,Komunistická strana Slovenska,74,Mária,Kolesárová,16,
5,Žilinský kraj,6,Komunistická strana Slovenska,75,Miroslav,Ščurka,17,
5,Žilinský kraj,6,Komunistická strana Slovenska,76,Patrik,Halász,16,
5,Žilinský kraj,6,Komunistická strana Slovenska,77,Cyril,Maďar,11,
5,Žilinský kraj,6,Komunistická strana Slovenska,78,Dušan,Kocka,9,
5,Žilinský kraj,6,Komunistická strana Slovenska,79,Ján,Majerník,11,
5,Žilinský kraj,6,Komunistická strana Slovenska,80,Karol,Dračka,20,
